kato,kato_version,level,type_code,name_ru,name_kk
474233142,NK RK 11-2025,settlement,2,зимовка Сахар,Сахар қыстауы
474233143,NK RK 11-2025,settlement,2,зимовка Сарытобе,Сарытөбе қыстауы
474233144,NK RK 11-2025,settlement,2,зимовка Сиырсу,Сиырсу қыстауы
474233145,NK RK 11-2025,settlement,2,зимовка Сокыр,Соқыр қыстауы
474233146,NK RK 11-2025,settlement,2,зимовка Тастысай,Тастысай қыстауы
474233147,NK RK 11-2025,settlement,2,зимовка Туйесу,Түйесу қыстауы
474233148,NK RK 11-2025,settlement,2,зимовка Тузбасы,Тұзбасы қыстауы
474235000,NK RK 11-2025,sub_district,2,с.о.Болашак,Болашақ а.о.
474235100,NK RK 11-2025,settlement,2,с.Болашак,Болашақ а.
474235102,NK RK 11-2025,settlement,2,рзд.Бесторткул,Бестөрткүл рзд.
474235103,NK RK 11-2025,settlement,2,рзд.Курмаш,Құрмаш рзд.
474235104,NK RK 11-2025,settlement,2,рзд.Тайгыр,Тайғыр рзд.
474235200,NK RK 11-2025,settlement,2,с.Бопай,Бопай а.
474235201,NK RK 11-2025,settlement,2,рзд.Акбобек,Ақбөбек рзд.
474235202,NK RK 11-2025,settlement,2,рзд.Бастау,Бастау рзд.
474239000,NK RK 11-2025,sub_district,2,Жетыбайский с.о.,Жетібай а.о.
474239100,NK RK 11-2025,settlement,2,с.Жетыбай,Жетібай а.
474239109,NK RK 11-2025,settlement,2,с.Конайкора,Қонайқора а.
474241000,NK RK 11-2025,sub_district,2,Куландинский с.о.,Құланды а.о.
474241100,NK RK 11-2025,settlement,2,с.Куланды,Құланды а.
474241102,NK RK 11-2025,settlement,2,с.Ботагоз,Ботагөз а.
474241103,NK RK 11-2025,settlement,2,с.Карабаракты,Қарабарақты а.
474241105,NK RK 11-2025,settlement,2,с.Саксорка,Сақсорқа а.
474241107,NK RK 11-2025,settlement,2,с.Сарытакыр,Сарытақыр а.
474241108,NK RK 11-2025,settlement,2,с.Фетисово,Фетисово а.
474241109,NK RK 11-2025,settlement,2,с.Шынжыр,Шынжыр а.
474241111,NK RK 11-2025,settlement,2,с.Шапалак,Шапалақ а.
474241112,NK RK 11-2025,settlement,2,с.Толеп,Төлеп а.
474241113,NK RK 11-2025,settlement,2,с.Аяк Караган,Аяқ Қараған а.
474241114,NK RK 11-2025,settlement,2,с.Бас Караган,Бас Қараған а.
474241115,NK RK 11-2025,settlement,2,с.Орта Караган,Орта Қараған а.
474241116,NK RK 11-2025,settlement,2,с.Сарымыс,Сарымыс а.
474241117,NK RK 11-2025,settlement,2,с.Уйсин,Үйсін а.
474245000,NK RK 11-2025,sub_district,2,Мунайшинский с.о.,Мұнайшы а.о.
474245100,NK RK 11-2025,settlement,2,с.Мунайшы,Мұнайшы а.
474249000,NK RK 11-2025,sub_district,2,Сенекский с.о.,Сенек а.о.
474249100,NK RK 11-2025,settlement,2,с.Сенек,Сенек а.
474249103,NK RK 11-2025,settlement,2,с.Ашысай,Ащысай а.
474249105,NK RK 11-2025,settlement,2,с.Бесокты,Бесоқты а.
474249107,NK RK 11-2025,settlement,2,с.Бурма,Бұрма а.
474249109,NK RK 11-2025,settlement,2,с.Жанасу,Жаңасу а.
474249111,NK RK 11-2025,settlement,2,с.Кайгылы,Қайғылы а.
474249113,NK RK 11-2025,settlement,2,с.Карашык,Қарашық а.
474249115,NK RK 11-2025,settlement,2,с.Келенди,Келенді а.
474249117,NK RK 11-2025,settlement,2,с.Мурынаул,Мұрынауыл а.
474249119,NK RK 11-2025,settlement,2,с.Сарыкез,Сарыкез а.
474249121,NK RK 11-2025,settlement,2,с.Сарыой,Сарыой а.
474249200,NK RK 11-2025,settlement,2,с.Аккудук,Аққұдық а.
474249203,NK RK 11-2025,settlement,2,с.Бесшокы,Бесшоқы а.
474249205,NK RK 11-2025,settlement,2,с.Дауыл,Дауыл а.
474249207,NK RK 11-2025,settlement,2,с.Жинишкесор,Жіңішкесор а.
474249209,NK RK 11-2025,settlement,2,с.Кадырберди,Қадірберді а.
474249211,NK RK 11-2025,settlement,2,с.Кансу,Қансу а.
474249213,NK RK 11-2025,settlement,2,с.Канбактысай,Қаңбақтысай а.
474249215,NK RK 11-2025,settlement,2,с.Кызылсенсир,Қызылсеңсір а.
474249217,NK RK 11-2025,settlement,2,с.Макышбай,Мақышбай а.
474249219,NK RK 11-2025,settlement,2,Мойынкора,Мойынқора
474249221,NK RK 11-2025,settlement,2,с.Сайлаутюбе,Сайлаутөбе а.
474249223,NK RK 11-2025,settlement,2,с.Туйесинирли,Түйесіңірлі а.
474600000,NK RK 11-2025,district,2,Мангистауский район,Маңғыстау ауданы
474630000,NK RK 11-2025,sub_district,2,Шетпинский с.о.,Шетпе а.о.
474630100,NK RK 11-2025,settlement,2,с.Шетпе,Шетпе а.
474633000,NK RK 11-2025,sub_district,2,Актюбинский с.о.,Ақтөбе а.о.
474633100,NK RK 11-2025,settlement,2,с.Уштаган,Үштаған а.
474633103,NK RK 11-2025,settlement,2,Кормоцех,Кормоцех
474633104,NK RK 11-2025,settlement,2,с.Саускан,Сауысқан а.
474633105,NK RK 11-2025,settlement,2,Скважина 26,Ұңғыма 26
474633200,NK RK 11-2025,settlement,2,с.Жарма,Жарма а.
474633203,NK RK 11-2025,settlement,2,Абукора,Әбуқора
474633205,NK RK 11-2025,settlement,2,с.Бокеже,Бөкеже а.
474633207,NK RK 11-2025,settlement,2,с.Дармен,Дәрмен а.
474633209,NK RK 11-2025,settlement,2,с.Есалы,Есалы а.
474633211,NK RK 11-2025,settlement,2,с.Жалпакторткул,Жалпақтөрткөл а.
474633213,NK RK 11-2025,settlement,2,с.Жарма 1,Жарма 1 а.
474633215,NK RK 11-2025,settlement,2,с.Кебиршокы,Кебіршоқы а.
474633219,NK RK 11-2025,settlement,2,Кезкора,Кезқора
474633221,NK RK 11-2025,settlement,2,Кесеккора,Кесекқора
474633223,NK RK 11-2025,settlement,2,с.Кандык,Қандық а.
474633225,NK RK 11-2025,settlement,2,с.Магзам,Мағзам а.
474633227,NK RK 11-2025,settlement,2,с.Масат,Масат а.
474633229,NK RK 11-2025,settlement,2,с.Тынысбай,Тынысбай а.
474633300,NK RK 11-2025,settlement,2,с.Сазды,Сазды а.
474633303,NK RK 11-2025,settlement,2,Айнектикора,Әйнектіқора
474633305,NK RK 11-2025,settlement,2,с.Айгыржал,Айғыржал а.
474633307,NK RK 11-2025,settlement,2,с.Алатюбе,Алатөбе а.
474633309,NK RK 11-2025,settlement,2,с.Еламан,Еламан а.
474633311,NK RK 11-2025,settlement,2,с.Жамансаз,Жамансаз а.
474633313,NK RK 11-2025,settlement,2,с.Жанаша 1,Жанаша 1 а.
474633315,NK RK 11-2025,settlement,2,с.Жанаша,Жанаша а.
474633319,NK RK 11-2025,settlement,2,с.Камысшокы,Қамысшоқы а.
474633321,NK RK 11-2025,settlement,2,с.Космаганбет,Қосмағанбет а.
474633323,NK RK 11-2025,settlement,2,с.Куртты 2,Құртты 2 а.
474633325,NK RK 11-2025,settlement,2,ЛСП,ЛСП
474633327,NK RK 11-2025,settlement,2,с.Малибек,Мәлібек а.
474633329,NK RK 11-2025,settlement,2,с.Шаштыазим,Шаштыәзім а.
474633331,NK RK 11-2025,settlement,2,с.Шолакказган,Шолаққазған а.
474633333,NK RK 11-2025,settlement,2,с.Шолактам,Шолақтам а.
474633335,NK RK 11-2025,settlement,2,с.Шолтюбе,Шөлтөбе а.
474634000,NK RK 11-2025,sub_district,2,с.а.Акшымырау,Ақшымырау а.ә.
474634100,NK RK 11-2025,settlement,2,с.Акшымырау,Ақшымырау а.
474634103,NK RK 11-2025,settlement,2,с.Акжол,Ақжол а.
474634105,NK RK 11-2025,settlement,2,с.Акшагыл,Ақшағыл а.
474634107,NK RK 11-2025,settlement,2,с.Балта,Балта а.
474634109,NK RK 11-2025,settlement,2,с.Исатай,Исатай а.
474634111,NK RK 11-2025,settlement,2,с.Коктобе,Көктөбе а.
474634113,NK RK 11-2025,settlement,2,с.Кунес,Күнес а.
474634115,NK RK 11-2025,settlement,2,с.Куйылыс,Құйылыс а.
474634117,NK RK 11-2025,settlement,2,с.Карабатыр,Қарабатыр а.
474634119,NK RK 11-2025,settlement,2,с.Кошманбет,Қошманбет а.
474634121,NK RK 11-2025,settlement,2,с.Кызык,Қызық а.
474634123,NK RK 11-2025,settlement,2,с.Макпал,Мақпал а.
474634125,NK RK 11-2025,settlement,2,с.Нарсойган,Нарсойған а.
474634127,NK RK 11-2025,settlement,2,с.Сейт,Сейіт а.
474634129,NK RK 11-2025,settlement,2,с.Суйекши,Сүйекші а.
474634131,NK RK 11-2025,settlement,2,с.Торат,Торат а.
474634133,NK RK 11-2025,settlement,2,с.Шаган,Шаған а.
474635000,NK RK 11-2025,sub_district,2,Жармышский с.о.,Жармыш а.о.
474635100,NK RK 11-2025,settlement,2,с.Жармыш,Жармыш а.
474635103,NK RK 11-2025,settlement,2,с.Аманкызымет,Аманқызымет а.
474635105,NK RK 11-2025,settlement,2,с.Ауыздыбасты,Ауыздыбасты а.
474635107,NK RK 11-2025,settlement,2,с.Жапыракты,Жапырақты а.
474635109,NK RK 11-2025,settlement,2,с.Жетикул,Жетікөл а.
474635111,NK RK 11-2025,settlement,2,с.Кенсай,Кеңсай а.
474635113,NK RK 11-2025,settlement,2,с.Курша,Құрша а.
474635115,NK RK 11-2025,settlement,2,с.Кошкар,Қошқар а.
474635117,NK RK 11-2025,settlement,2,с.Кудайберген,Құдайберген а.
474635119,NK RK 11-2025,settlement,2,с.Кызылсай,Қызылсай а.
474635121,NK RK 11-2025,settlement,2,с.Накбай,Нақбай а.
474635123,NK RK 11-2025,settlement,2,рзд.11,рзд.11
474635125,NK RK 11-2025,settlement,2,рзд.12,рзд.12
474635127,NK RK 11-2025,settlement,2,рзд.13,рзд.13
474635129,NK RK 11-2025,settlement,2,с.Сарынияз,Сарынияз а.
474635131,NK RK 11-2025,settlement,2,Сарытастыкора,Сарытастықора
474635133,NK RK 11-2025,settlement,2,с.Сарыой,Сарыой а.
474635135,NK RK 11-2025,settlement,2,с.Сердалы,Сердәлі а.
474635137,NK RK 11-2025,settlement,2,с.Тасым,Тасым а.
474635139,NK RK 11-2025,settlement,2,с.Ушкоз,Үшкөз а.
474635141,NK RK 11-2025,settlement,2,с.Узынкузе,Ұзынкөзе а.
474635143,NK RK 11-2025,settlement,2,с.Шакей,Шәкей а.
474635145,NK RK 11-2025,settlement,2,с.Шиликти,Шілікті а.
474635147,NK RK 11-2025,settlement,2,с.Донгелексор,Дөңгелексор а.
474635149,NK RK 11-2025,settlement,2,с.Жузгенсай,Жүзгенсай а.
474635151,NK RK 11-2025,settlement,2,с.Кургапы 1,Құрғапы 1 а.
474635153,NK RK 11-2025,settlement,2,с.Кургапы 2,Құрғапы 2 а.
474635154,NK RK 11-2025,settlement,2,с.Огизореули,Өгізөреулі а.
474635155,NK RK 11-2025,settlement,2,с.Сарытобе,Сарытөбе а.
474635157,NK RK 11-2025,settlement,2,с.Тамды,Тамды а.
474635159,NK RK 11-2025,settlement,2,с.Тузбаир,Тұзбайыр а.
474635161,NK RK 11-2025,settlement,2,с.Инта,Ынта а.
474637000,NK RK 11-2025,sub_district,2,с.а.Жынгылды,Жыңғылды а.ә.
474637100,NK RK 11-2025,settlement,2,с.Жынгылды,Жыңғылды а.
474637103,NK RK 11-2025,settlement,2,с.Акбас,Ақбас а.
474637105,NK RK 11-2025,settlement,2,Аккора,Аққора
474637107,NK RK 11-2025,settlement,2,с.Акмая,Ақмая а.
474637109,NK RK 11-2025,settlement,2,с.Акшоймак,Ақшоймақ а.
474637111,NK RK 11-2025,settlement,2,с.Балта,Балта а.
474637113,NK RK 11-2025,settlement,2,с.Биркарын,Бірқарын а.
474637115,NK RK 11-2025,settlement,2,ДСУ,ДСУ
474637119,NK RK 11-2025,settlement,2,с.Жылыбауыр,Жылыбауыр  а.
474637121,NK RK 11-2025,settlement,2,с.Кабиналы,Кәбиналы а.
474637123,NK RK 11-2025,settlement,2,с.Кенколтык,Кеңқолтық а.
474637125,NK RK 11-2025,settlement,2,с.Кокала,Көкала а.
474637127,NK RK 11-2025,settlement,2,с.Копдерел,Көпдерел а.
474637129,NK RK 11-2025,settlement,2,с.Караеспе,Қараеспе а.
474637131,NK RK 11-2025,settlement,2,с.Караколка,Қарақолқа а.
474637133,NK RK 11-2025,settlement,2,Коскора,Қосқора
474637135,NK RK 11-2025,settlement,2,с.Куылыс,Қуылыс а.
474637137,NK RK 11-2025,settlement,2,Кызылкора,Қызылқора
474637139,NK RK 11-2025,settlement,2,Ортакора,Ортақора
474637141,NK RK 11-2025,settlement,2,с.Сарытобе,Сарытөбе а.
474637143,NK RK 11-2025,settlement,2,с.Токпак,Тоқпақ а.
474637145,NK RK 11-2025,settlement,2,с.Тущыкуй,Тұщыкүй а.
474637147,NK RK 11-2025,settlement,2,с.Уланак,Ұланақ а.
474637149,NK RK 11-2025,settlement,2,Шагылкора,Шағылқора
474637151,NK RK 11-2025,settlement,2,с.Шат 1,Шат 1 а.
474637153,NK RK 11-2025,settlement,2,с.Шат 2,Шат 2 а.
474637155,NK RK 11-2025,settlement,2,Шеткикора,Шеткіқора
474637157,NK RK 11-2025,settlement,2,с.Шукырой,Шұқырой а.
474639000,NK RK 11-2025,sub_district,2,с.а.Кызан,Қызан а.ә.
474639100,NK RK 11-2025,settlement,2,с.Кызан,Қызан а.
474639103,NK RK 11-2025,settlement,2,с.Айыртобе,Айыртөбе а.
474639105,NK RK 11-2025,settlement,2,с.Аласиыр,Аласиыр а.
474639107,NK RK 11-2025,settlement,2,с.Жидели,Жиделі а.
474639109,NK RK 11-2025,settlement,2,с.Жолкудук,Жолқұдық а.
474639111,NK RK 11-2025,settlement,2,с.Калнияз,Қалнияз а.
474639113,NK RK 11-2025,settlement,2,с.Карабатыр,Қарабатыр а.
474639115,NK RK 11-2025,settlement,2,с.Караш,Қараш а.
474639117,NK RK 11-2025,settlement,2,с.Конай,Қонай а.
474639119,NK RK 11-2025,settlement,2,с.Конырорпа,Қоңырорпа а.
474639121,NK RK 11-2025,settlement,2,с.Мадияр,Мадияр а.
474639123,NK RK 11-2025,settlement,2,с.Намаз,Намаз а.
474639125,NK RK 11-2025,settlement,2,с.Сарымай,Сарымай а.
474639127,NK RK 11-2025,settlement,2,с.Сазды,Сазды а.
474639129,NK RK 11-2025,settlement,2,с.Сарытобе,Сарытөбе а.
474639131,NK RK 11-2025,settlement,2,с.Тарколка,Тарқолқа а.
474643000,NK RK 11-2025,sub_district,2,Ондынский с.о.,Онды  а.о.
474643100,NK RK 11-2025,settlement,2,с.Онды,Онды а.
474643103,NK RK 11-2025,settlement,2,с.Агашты,Ағашты а.
474643105,NK RK 11-2025,settlement,2,Пионерлагерь Каратау,Қаратау пионерлагері
474643200,NK RK 11-2025,settlement,2,с.Баскудук,Басқұдық а.
474643203,NK RK 11-2025,settlement,2,с.Бакыт,Бақыт а.
474643205,NK RK 11-2025,settlement,2,с.Желтимес,Желтимес а.
474643207,NK RK 11-2025,settlement,2,с.Кориктитобе 1,Көріктітөбе 1 а.
474643209,NK RK 11-2025,settlement,2,с.Кориктитобе 2,Көріктітөбе 2 а.
474643211,NK RK 11-2025,settlement,2,с.Салменбогет,Салменбөгет а.
474643213,NK RK 11-2025,settlement,2,с.Сарыкуп,Сарыкүп а.
474643215,NK RK 11-2025,settlement,2,с.Тасбас,Тасбас а.
474643217,NK RK 11-2025,settlement,2,с.Тажибай,Тәжібай а.
474643219,NK RK 11-2025,settlement,2,с.Торибас,Төрібас а.
474643221,NK RK 11-2025,settlement,2,с.Ушан,Ұшан а.
474643223,NK RK 11-2025,settlement,2,с.Шукырой,Шұқырой а.
474643300,NK RK 11-2025,settlement,2,с.Беки,Бекі а.
474643303,NK RK 11-2025,settlement,2,с.Акташ,Ақташ а.
474643305,NK RK 11-2025,settlement,2,с.Айлек,Әйлек а.
474643307,NK RK 11-2025,settlement,2,с.Байкаска,Байқасқа а.
474643309,NK RK 11-2025,settlement,2,с.Гулшат,Гүлшат а.
474643311,NK RK 11-2025,settlement,2,с.Есената,Есената а.
474643313,NK RK 11-2025,settlement,2,с.Ешкиолген,Ешкіөлген а.
474643315,NK RK 11-2025,settlement,2,с.Желдимурын,Желдімұрын а.
474643317,NK RK 11-2025,settlement,2,с.Зайыр,Зайыр а.
474643319,NK RK 11-2025,settlement,2,с.Келимберди,Келімберді а.
474643321,NK RK 11-2025,settlement,2,с.Конкаев,Қоңқаев а.
474643323,NK RK 11-2025,settlement,2,с.Калдыбас,Қалдыбас а.
474643325,NK RK 11-2025,settlement,2,с.Кумшокы,Құмшоқы а.
474643327,NK RK 11-2025,settlement,2,с.Кызылтуран,Қызылтұран а.
474643329,NK RK 11-2025,settlement,2,с.Майкомген,Майкөмген а.
474643331,NK RK 11-2025,settlement,2,Максимкора,Мақсимқора
474643333,NK RK 11-2025,settlement,2,с.Саубет,Саубет а.
474643335,NK RK 11-2025,settlement,2,с.Таубай,Таубай а.
474644000,NK RK 11-2025,sub_district,2,с.о.Отпан,Отпан  а.о.
474644100,NK RK 11-2025,settlement,2,с.Тущыбек,Тұщыбек а.
474644200,NK RK 11-2025,settlement,2,с.15 бекет,Он бесінші бекет а.
474645000,NK RK 11-2025,sub_district,2,Сайотесский с.о.,Сайөтес  а.о.
474645100,NK RK 11-2025,settlement,2,с.Сайотес,Сайөтес а.
474645103,NK RK 11-2025,settlement,2,рзд.10,рзд.10
474645400,NK RK 11-2025,settlement,2,с.Боздак,Боздақ а.
474647000,NK RK 11-2025,sub_district,2,Тущыкудукский с.о.,Тұщықұдық  а.о.
474647100,NK RK 11-2025,settlement,2,с.Тущыкудук,Тұщықұдық а.
474647103,NK RK 11-2025,settlement,2,с.Кесикмурын,Кесікмұрын а.
474647105,NK RK 11-2025,settlement,2,с.Соркудук,Сорқұдық а.
474647200,NK RK 11-2025,settlement,2,с.Киякты,Қияқты а.
474647203,NK RK 11-2025,settlement,2,с.Досалы,Досалы а.
474647205,NK RK 11-2025,settlement,2,с.Шагылорпа,Шағылорпа а.
474649000,NK RK 11-2025,sub_district,2,Шайырский с.о.,Шайыр  а.о.
474649100,NK RK 11-2025,settlement,2,с.Шайыр,Шайыр а.
474649103,NK RK 11-2025,settlement,2,с.Аккорган,Аққорған а.
474649105,NK RK 11-2025,settlement,2,с.Ащыеспе,Ащыеспе а.
474649107,NK RK 11-2025,settlement,2,с.Боздак,Боздақ а.
474649109,NK RK 11-2025,settlement,2,с.Боктысай,Боқтысай а.
474649111,NK RK 11-2025,settlement,2,с.Жалган,Жалған а.
474649113,NK RK 11-2025,settlement,2,с.Иер,Иір а.
474649115,NK RK 11-2025,settlement,2,с.Карабас,Қарабас а.
474649117,NK RK 11-2025,settlement,2,с.Териссай,Теріссай а.
474649119,NK RK 11-2025,settlement,2,с.Токпак,Тоқпақ а.
474649121,NK RK 11-2025,settlement,2,с.Торыш,Торыш а.
474649123,NK RK 11-2025,settlement,2,с.Шагылсай,Шағылсай а.
474649125,NK RK 11-2025,settlement,2,с.Шокай,Шоқай а.
474649200,NK RK 11-2025,settlement,2,с.Тасмурын,Тасмұрын а.
474649300,NK RK 11-2025,settlement,2,с.Тиген,Тиген а.
474649303,NK RK 11-2025,settlement,2,с.Аксай,Ақсай а.
474649305,NK RK 11-2025,settlement,2,Андыкора,Аңдықора
474649307,NK RK 11-2025,settlement,2,с.Дагдущы,Дағдұщы а.
474649309,NK RK 11-2025,settlement,2,с.Даулетащы,Дәулетащы а.
474649311,NK RK 11-2025,settlement,2,Жырыккора,Жырыққора
474649313,NK RK 11-2025,settlement,2,с.Керимды,Керімді а.
474649315,NK RK 11-2025,settlement,2,с.Кабак,Қабақ а.
474649317,NK RK 11-2025,settlement,2,с.Какпакты,Қақпақты а.
474649319,NK RK 11-2025,settlement,2,с.Каранар,Қаранар а.
474649321,NK RK 11-2025,settlement,2,с.Киян,Қиян а.
474649323,NK RK 11-2025,settlement,2,Кумаккора,Құмаққора
474649325,NK RK 11-2025,settlement,2,с.Кумыра,Құмыра а.
474649327,NK RK 11-2025,settlement,2,с.Кызылит,Қызылит а.
474649329,NK RK 11-2025,settlement,2,с.Кызылеспе,Қызылеспе а.
474649331,NK RK 11-2025,settlement,2,с.Кызылауз,Қызылауыз а.
474649333,NK RK 11-2025,settlement,2,с.Кырыкбасан,Қырықбасан а.
474649335,NK RK 11-2025,settlement,2,с.Сарыкул,Сарыкөл а.
474649337,NK RK 11-2025,settlement,2,с.Селеули,Селеулі а.
474649339,NK RK 11-2025,settlement,2,с.Терисбауыр,Терісбауыр а.
474649341,NK RK 11-2025,settlement,2,с.Узынбас,Ұзынбас а.
474649343,NK RK 11-2025,settlement,2,Шаршыкора,Шаршықора
474649345,NK RK 11-2025,settlement,2,Шеткикора,Шеткіқора
474649347,NK RK 11-2025,settlement,2,с.Шиели,Шиелі а.
474651000,NK RK 11-2025,sub_district,2,Шебирский с.о.,Шебір  а.о.
474651100,NK RK 11-2025,settlement,2,с.Шебир,Шебір а.
474651103,NK RK 11-2025,settlement,2,с.Бас,Бас а.
474651105,NK RK 11-2025,settlement,2,с.Жапалак,Жапалақ а.
474651107,NK RK 11-2025,settlement,2,с.Кари,Кәрі а.
475000000,NK RK 11-2025,district,2,Мунайлинский район,Мұнайлы ауданы
475030000,NK RK 11-2025,sub_district,2,Мангистауский с.о.,Маңғыстау  а.о.
475030100,NK RK 11-2025,settlement,2,с.Мангистау,Маңғыстау а.
475032000,NK RK 11-2025,sub_district,2,с.о.Атамекен,Атамекен  а.о.
475032100,NK RK 11-2025,settlement,2,с.Атамекен,Атамекен а.
475034000,NK RK 11-2025,sub_district,2,с.о.Баскудук,Басқұдық  а.о.
475034100,NK RK 11-2025,settlement,2,с.Баскудук,Басқұдық а.
475036000,NK RK 11-2025,sub_district,2,Баяндинский с.о.,Баянды  а.о.
475036100,NK RK 11-2025,settlement,2,с.Баянды,Баянды а.
475036103,NK RK 11-2025,settlement,2,с.Большой Эмир,Үлкен Әмір а.
475036105,NK RK 11-2025,settlement,2,с.Малый Эмир,Кіші Әмір а.
475036107,NK RK 11-2025,settlement,2,с.Куйылыс,Құйылыс  а.
475038000,NK RK 11-2025,sub_district,2,с.о.Даулет,Дәулет  а.о.
475038100,NK RK 11-2025,settlement,2,с.Даулет,Дәулет а.
475040000,NK RK 11-2025,sub_district,2,Кызылтобинский с.о.,Қызылтөбе  а.о.
475040100,NK RK 11-2025,settlement,2,с.Кызылтобе,Қызылтөбе а.
475040200,NK RK 11-2025,settlement,2,с.Бирлик,Бірлік а.
475042000,NK RK 11-2025,sub_district,2,с.о.Батыр,Батыр а.о.
475042100,NK RK 11-2025,settlement,2,с.Батыр,Батыр а.
475200000,NK RK 11-2025,district,4,Тупкараганский район,Түпқараған ауданы
475220100,NK RK 11-2025,settlement,1,г.Форт-Шевченко,Форт-Шевченко ќ.
475233000,NK RK 11-2025,sub_district,2,Акшукурский с.о.,Ақшұқыр  а.о.
475233100,NK RK 11-2025,settlement,2,с.Акшукур,Ақшұқыр а.
475233103,NK RK 11-2025,settlement,2,с.Аккудук,Аққұдық а.
475233105,NK RK 11-2025,settlement,2,с.Алатобе,Алатөбе а.
475233107,NK RK 11-2025,settlement,2,с.Ащыкудук,Ащықұдық а.
475233109,NK RK 11-2025,settlement,2,с.Бегей,Бегей а.
475233111,NK RK 11-2025,settlement,2,с.Бозат,Бозат а.
475233113,NK RK 11-2025,settlement,2,Кезкора,Кезқора
475233115,NK RK 11-2025,settlement,2,с.Копдерек,Көпдерек а.
475233117,NK RK 11-2025,settlement,2,с.Какпаты,Қақпақты а.
475233119,NK RK 11-2025,settlement,2,с.Косанык,Қосанық а.
475233121,NK RK 11-2025,settlement,2,с.Кусканбас,Құсқанбас а.
475233123,NK RK 11-2025,settlement,2,с.Кырыккыз,Қырыққыз а.
475233125,NK RK 11-2025,settlement,2,с.Нурмаганбет,Нұрмағанбет а.
475233127,NK RK 11-2025,settlement,2,рзд.16,рзд.16
475233129,NK RK 11-2025,settlement,2,с.Тазтюбе,Тазтөбе а.
475233131,NK RK 11-2025,settlement,2,с.Темирше,Темірше а.
475233133,NK RK 11-2025,settlement,2,с.Или 3,Іле 3 а.
475235000,NK RK 11-2025,sub_district,2,Баутинский с.о.,Баутино а.о.
475235100,NK RK 11-2025,settlement,2,с.Баутино,Баутино а.
475237000,NK RK 11-2025,sub_district,2,Кызылозенский с.о.,Қызылөзен  а.о.
475237100,NK RK 11-2025,settlement,2,с.Кызылозен,Қызылөзен а.
475237103,NK RK 11-2025,settlement,2,с.Аленсай,Әленсай а.
475237104,NK RK 11-2025,settlement,2,с.Агаштыбауыр,Ағаштыбауыр а.
475237105,NK RK 11-2025,settlement,2,с.Акмолалы,Ақмолалы а.
475237106,NK RK 11-2025,settlement,2,с.Акшокы,Ақшоқы а.
475237107,NK RK 11-2025,settlement,2,с.Аша,Аша а.
475237108,NK RK 11-2025,settlement,2,с.Ащыбас,Ащыбас а.
475237109,NK RK 11-2025,settlement,2,с.Айтуар,Айтуар а.
475237111,NK RK 11-2025,settlement,2,с.Бегеш,Бегеш а.
475237112,NK RK 11-2025,settlement,2,с.Бегилгайлы,Бегілғайлы а.
475237113,NK RK 11-2025,settlement,2,с.Жаналы,Жаңалы а.
475237114,NK RK 11-2025,settlement,2,с.Жантык,Жантық а.
475237115,NK RK 11-2025,settlement,2,с.Жемсенди,Жемсенді а.
475237116,NK RK 11-2025,settlement,2,с.Жерсенгир,Жерсеңгір а.
475237117,NK RK 11-2025,settlement,2,с.Жетикыз,Жетіқыз а.
475237118,NK RK 11-2025,settlement,2,с.Жыгылган 1,Жығылған 1 а.
475237119,NK RK 11-2025,settlement,2,с.Жыгылган 2,Жығылған  2 а.
475237121,NK RK 11-2025,settlement,2,с.Кеуеккора,Кеуекқора а.
475237122,NK RK 11-2025,settlement,2,с.Кунгей,Күнгей а.
475237123,NK RK 11-2025,settlement,2,с.Киштим,Кіштім а.
475237124,NK RK 11-2025,settlement,2,с.Канга,Қанға а.
475237125,NK RK 11-2025,settlement,2,с.Каракудук,Қарақұдық а.
475237126,NK RK 11-2025,settlement,2,с.Карлыбас,Қарлыбас а.
475237127,NK RK 11-2025,settlement,2,с.Корып,Қорып а.
475237128,NK RK 11-2025,settlement,2,с.Кошанай,Қошанай а.
475237129,NK RK 11-2025,settlement,2,с.Кызылсыгыра,Қызылсығыра а.
475237131,NK RK 11-2025,settlement,2,с.Мерет,Мерет а.
475237132,NK RK 11-2025,settlement,2,с.Мешиттикора,Мешіттіқора а.
475237133,NK RK 11-2025,settlement,2,с.Молдир,Мөлдір а.
475237134,NK RK 11-2025,settlement,2,с.Мурынкора,Мұрынқора а.
475237135,NK RK 11-2025,settlement,2,с.Ортакора,Ортақора а.
475237136,NK RK 11-2025,settlement,2,с.Сакакудук,Сақақұдық а.
475237137,NK RK 11-2025,settlement,2,с.Сарыкора,Сарықора а.
475237138,NK RK 11-2025,settlement,2,с.Сарыторткул,Сарытөрткүл а.
475237141,NK RK 11-2025,settlement,2,с.Саура,Саура а.
475237142,NK RK 11-2025,settlement,2,с.Саубет,Сәубет а.
475237143,NK RK 11-2025,settlement,2,с.Сорели,Сөрелі а.
475237144,NK RK 11-2025,settlement,2,с.Суршокы,Сұршоқы а.
475237145,NK RK 11-2025,settlement,2,с.Тубижик,Түбіжік а.
475237146,NK RK 11-2025,settlement,2,с.Удек,Үдек а.
475237147,NK RK 11-2025,settlement,2,с.Ушжурт,Үшжұрт а.
475237148,NK RK 11-2025,settlement,2,с.Ход 1,Ход 1 а.
475237149,NK RK 11-2025,settlement,2,с.Ход 2,Ход 2 а.
